CD_REFNIS,CD_SECTOR,TOTAL,DT_STRT_SECTOR,DT_STOP_SECTOR,OPPERVLAKKTE IN HM²,TX_DESCR_SECTOR_NL,TX_DESCR_SECTOR_FR,TX_DESCR_NL,TX_DESCR_FR,TX_DESCR_SECTOR_NLL,TX_DESCR_SECTOR_FRR,SECTOR
12005,12005ZZZZ,3,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Bonheiden,Bonheiden,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
12007,12007A001,4001,01Mar1981,31Dec9999,70.43315765,BORNEM-CENTRUM,BORNEM-CENTRUM,Bornem,Bornem,BORNEM-CENTRUM,BORNEM-CENTRUM,A001
12007,12007A01-,1291,01Mar1981,31Dec9999,43.69770721,HOUTENMOLEN,HOUTENMOLEN,Bornem,Bornem,HOUTENMOLEN,HOUTENMOLEN,A01-
12007,12007A021,2326,01Mar1981,31Dec9999,81.98050593,GROTE HEIDE(ST.BERNARDUSABDIJ),GROTE HEIDE(ST.BERNARDUSABDIJ),Bornem,Bornem,GROTE HEIDE(ST.BERNARDUSABDIJ),GROTE HEIDE(ST.BERNARDUSABDIJ),A021
12007,12007A032,474,01Mar1981,31Dec9999,17.02849923,RIJKENHOEK - DRIES,RIJKENHOEK - DRIES,Bornem,Bornem,RIJKENHOEK - DRIES,RIJKENHOEK - DRIES,A032
12007,12007A043,522,01Mar1981,31Dec9999,18.33555546,OVER STATION,OVER STATION,Bornem,Bornem,OVER STATION,OVER STATION,A043
12007,12007A052,523,01Mar1981,31Dec9999,58.668522,DOREGEM,DOREGEM,Bornem,Bornem,DOREGEM,DOREGEM,A052
12007,12007A073,589,01Mar1981,31Dec9999,235.3034265,INDUSTRIEPARK,INDUSTRIEPARK,Bornem,Bornem,INDUSTRIEPARK,INDUSTRIEPARK,A073
12007,12007A081,546,01Mar1981,31Dec9999,661.8487444,BORNEM-VERSPREIDE BEWONING,BORNEM-VERSPREIDE BEWONING,Bornem,Bornem,BORNEM-VERSPREIDE BEWONING,BORNEM-VERSPREIDE BEWONING,A081
12007,12007A09-,572,01Mar1981,31Dec9999,825.7448655,SCHELDEPOLDERS,SCHELDEPOLDERS,Bornem,Bornem,SCHELDEPOLDERS,SCHELDEPOLDERS,A09-
12007,12007A100,1160,01Mar1981,31Dec9999,81.66225798,BRANST,BRANST,Bornem,Bornem,BRANST,BRANST,A100
12007,12007A112,517,01Mar1981,31Dec9999,30.79127123,KRAAIHOEVE,KRAAIHOEVE,Bornem,Bornem,KRAAIHOEVE,KRAAIHOEVE,A112
12007,12007A122,1323,01Mar1981,31Dec9999,62.06489554,BRANDHEIDE,BRANDHEIDE,Bornem,Bornem,BRANDHEIDE,BRANDHEIDE,A122
12007,12007A183,30,01Mar1981,31Dec9999,44.54390937,KRAAIENBROEKEN(BORNEM),KRAAIENBROEKEN(BORNEM),Bornem,Bornem,KRAAIENBROEKEN(BORNEM),KRAAIENBROEKEN(BORNEM),A183
12007,12007A191,261,01Mar1981,31Dec9999,150.5664686,LUIPEGEM,LUIPEGEM,Bornem,Bornem,LUIPEGEM,LUIPEGEM,A191
12007,12007B00-,1245,01Mar1981,31Dec9999,75.71980622,HINGENE-CENTRUM,HINGENE-CENTRUM,Bornem,Bornem,HINGENE-CENTRUM,HINGENE-CENTRUM,B00-
12007,12007B012,712,01Mar1981,31Dec9999,32.79905798,T ZAND - WATERINGEN,T ZAND - WATERINGEN,Bornem,Bornem,T ZAND - WATERINGEN,T ZAND - WATERINGEN,B012
12007,12007B081,301,01Mar1981,31Dec9999,251.8463885,HINGENE-VERSPREIDE BEWONING,HINGENE-VERSPREIDE BEWONING,Bornem,Bornem,HINGENE-VERSPREIDE BEWONING,HINGENE-VERSPREIDE BEWONING,B081
12007,12007B09-,413,01Mar1981,31Dec9999,776.0236276,POLDERS,POLDERS,Bornem,Bornem,POLDERS,POLDERS,B09-
12007,12007B100,1634,01Mar1981,31Dec9999,51.30176187,WINTHAM,WINTHAM,Bornem,Bornem,WINTHAM,WINTHAM,B100
12007,12007B20-,408,01Mar1981,31Dec9999,23.10145714,EIKEVLIET-KERN,EIKEVLIET-KERN,Bornem,Bornem,EIKEVLIET-KERN,EIKEVLIET-KERN,B20-
12007,12007B29-,43,01Mar1981,31Dec9999,207.0025352,EIKEVLIET-VERSPREIDE BEWONING,EIKEVLIET-VERSPREIDE BEWONING,Bornem,Bornem,EIKEVLIET-VERSPREIDE BEWONING,EIKEVLIET-VERSPREIDE BEWONING,B29-
12007,12007B3MA,34,01Oct2001,31Dec9999,28.85431908,KLEYN MECHELEN VELD - LODDERHEYDE,KLEYN MECHELEN VELD - LODDERHEYDE,Bornem,Bornem,KLEYN MECHELEN VELD - LODDERHEYDE,KLEYN MECHELEN VELD - LODDERHEYDE,B3MA
12007,12007B3PA,191,01Oct2001,31Dec9999,59.29456481,BRANDERVELD EN SCHOONAERDEN,BRANDERVELD EN SCHOONAERDEN,Bornem,Bornem,BRANDERVELD EN SCHOONAERDEN,BRANDERVELD EN SCHOONAERDEN,B3PA
12007,12007C00-,1285,01Mar1981,31Dec9999,75.73788128,MARIEKERKE-CENTRUM,MARIEKERKE-CENTRUM,Bornem,Bornem,MARIEKERKE-CENTRUM,MARIEKERKE-CENTRUM,C00-
12007,12007C01-,756,01Mar1981,31Dec9999,51.83636256,HEIKANT,HEIKANT,Bornem,Bornem,HEIKANT,HEIKANT,C01-
12007,12007C082,33,01Mar1981,31Dec9999,54.37401601,MEERS,MEERS,Bornem,Bornem,MEERS,MEERS,C082
12007,12007C091,290,01Mar1981,31Dec9999,43.20647804,KRAAIENBROEKEN(MARIEKERKE),KRAAIENBROEKEN(MARIEKERKE),Bornem,Bornem,KRAAIENBROEKEN(MARIEKERKE),KRAAIENBROEKEN(MARIEKERKE),C091
12007,12007D00-,168,01Mar1981,31Dec9999,27.36451817,WEERT-KERN,WEERT-KERN,Bornem,Bornem,WEERT-KERN,WEERT-KERN,D00-
12007,12007D09-,333,01Mar1981,31Dec9999,477.6337247,SCHELDEPOLDERS,SCHELDEPOLDERS,Bornem,Bornem,SCHELDEPOLDERS,SCHELDEPOLDERS,D09-
12007,12007ZZZZ,1,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Bornem,Bornem,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
12009,12009A000,2400,01Mar1981,31Dec9999,79.0351751,DUFFEL-CENTRUM-WEST,DUFFEL-CENTRUM-WEST,Duffel,Duffel,DUFFEL-CENTRUM-WEST,DUFFEL-CENTRUM-WEST,A000
12009,12009A012,1181,01Mar1981,31Dec9999,56.02270492,BEUNT,BEUNT,Duffel,Duffel,BEUNT,BEUNT,A012
12009,12009A023,1285,01Mar1981,31Dec9999,29.42203066,VELEPLAS,VELEPLAS,Duffel,Duffel,VELEPLAS,VELEPLAS,A023
12009,12009A031,452,01Mar1981,31Dec9999,22.08025291,TER ELST,TER ELST,Duffel,Duffel,TER ELST,TER ELST,A031
12009,12009A041,347,01Mar1981,31Dec9999,18.01482687,SPORTCENTRUM-WEST,SPORTCENTRUM-WEST,Duffel,Duffel,SPORTCENTRUM-WEST,SPORTCENTRUM-WEST,A041
12009,12009A054,516,01Mar1981,31Dec9999,34.05052439,RECHTSTRAAT,RECHTSTRAAT,Duffel,Duffel,RECHTSTRAAT,RECHTSTRAAT,A054
12009,12009A072,168,01Mar1981,31Dec9999,178.2773146,INDUSTRIE,INDUSTRIE,Duffel,Duffel,INDUSTRIE,INDUSTRIE,A072
12009,12009A084,0,01Mar1981,31Dec9999,75.63929542,ANTWERPSE WATERWERKEN,ANTWERPSE WATERWERKEN,Duffel,Duffel,ANTWERPSE WATERWERKEN,ANTWERPSE WATERWERKEN,A084
12009,12009A0MA,244,01Oct2001,31Dec9999,97.12248719,ROETAARDVELDEN,ROETAARDVELDEN,Duffel,Duffel,ROETAARDVELDEN,ROETAARDVELDEN,A0MA
12009,12009A0PA,881,01Oct2001,31Dec9999,349.3093504,DUFFELSE BOSSEN,DUFFELSE BOSSEN,Duffel,Duffel,DUFFELSE BOSSEN,DUFFELSE BOSSEN,A0PA
12009,12009A10-,924,01Mar1981,31Dec9999,82.39421681,MIJLSTRAAT - KERN,MIJLSTRAAT - KERN,Duffel,Duffel,MIJLSTRAAT - KERN,MIJLSTRAAT - KERN,A10-
12009,12009A19-,1046,01Mar1981,31Dec9999,478.0383469,MIJLSTRAAT-VERSPREIDE BEWONING,MIJLSTRAAT-VERSPREIDE BEWONING,Duffel,Duffel,MIJLSTRAAT-VERSPREIDE BEWONING,MIJLSTRAAT-VERSPREIDE BEWONING,A19-
12009,12009A200,2447,01Mar1981,31Dec9999,43.33741893,DUFFEL-CENTRUM-OOST,DUFFEL-CENTRUM-OOST,Duffel,Duffel,DUFFEL-CENTRUM-OOST,DUFFEL-CENTRUM-OOST,A200
12009,12009A211,779,01Mar1981,31Dec9999,82.44936894,PERWIJS,PERWIJS,Duffel,Duffel,PERWIJS,PERWIJS,A211
12009,12009A221,1651,01Mar1981,31Dec9999,69.27267556,MECHELSE BAAN,MECHELSE BAAN,Duffel,Duffel,MECHELSE BAAN,MECHELSE BAAN,A221
12009,12009A232,231,01Mar1981,31Dec9999,45.52428683,ZANDSTRAAT,ZANDSTRAAT,Duffel,Duffel,ZANDSTRAAT,ZANDSTRAAT,A232
12009,12009A282,1189,01Mar1981,31Dec9999,322.8479391,VOOGDIJ,VOOGDIJ,Duffel,Duffel,VOOGDIJ,VOOGDIJ,A282
12009,12009A293,382,01Mar1981,31Dec9999,108.1926258,NAALSTRAAT,NAALSTRAAT,Duffel,Duffel,NAALSTRAAT,NAALSTRAAT,A293
12009,12009A313,1502,01Mar1981,31Dec9999,48.30865584,GANZENKOOR,GANZENKOOR,Duffel,Duffel,GANZENKOOR,GANZENKOOR,A313
12009,12009A322,353,01Mar1981,31Dec9999,40.52480745,ROOIENBERG-WEST,ROOIENBERG-WEST,Duffel,Duffel,ROOIENBERG-WEST,ROOIENBERG-WEST,A322
12009,12009ZZZZ,4,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Duffel,Duffel,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
12014,12014A001,1056,01Mar1981,31Dec9999,46.80331219,BERG-CENTRUM,BERG-CENTRUM,Heist-op-den-Berg,Heist-op-den-Berg,BERG-CENTRUM,BERG-CENTRUM,A001
12014,12014A01-,1196,01Mar1981,31Dec9999,44.12575629,HEIST-OP-DEN-BERG -STATIONSTR.,HEIST-OP-DEN-BERG -STATIONSTR.,Heist-op-den-Berg,Heist-op-den-Berg,HEIST-OP-DEN-BERG -STATIONSTR.,HEIST-OP-DEN-BERG -STATIONSTR.,A01-
12014,12014A022,1263,01Mar1981,31Dec9999,40.16370078,HEIST-OP-DEN-BERG -CENTRUM,HEIST-OP-DEN-BERG -CENTRUM,Heist-op-den-Berg,Heist-op-den-Berg,HEIST-OP-DEN-BERG -CENTRUM,HEIST-OP-DEN-BERG -CENTRUM,A022
12014,12014A033,1330,01Mar1981,31Dec9999,34.44897882,OUDE TUINWIJK,OUDE TUINWIJK,Heist-op-den-Berg,Heist-op-den-Berg,OUDE TUINWIJK,OUDE TUINWIJK,A033
12014,12014A042,561,01Mar1981,31Dec9999,47.15458836,BERG - WATERTOREN,BERG - WATERTOREN,Heist-op-den-Berg,Heist-op-den-Berg,BERG - WATERTOREN,BERG - WATERTOREN,A042
12014,12014A053,1742,01Mar1981,31Dec9999,67.26042475,HOF VAN RIEMEN,HOF VAN RIEMEN,Heist-op-den-Berg,Heist-op-den-Berg,HOF VAN RIEMEN,HOF VAN RIEMEN,A053
12014,12014A0MB,483,01Oct2001,31Dec9999,147.4579069,INDUSTRIE TEN BOS,INDUSTRIE TEN BOS,Heist-op-den-Berg,Heist-op-den-Berg,INDUSTRIE TEN BOS,INDUSTRIE TEN BOS,A0MB
12014,12014A0PB,463,01Oct2001,31Dec9999,171.0919283,SPORTCENTRUM LOSTRAAT,SPORTCENTRUM LOSTRAAT,Heist-op-den-Berg,Heist-op-den-Berg,SPORTCENTRUM LOSTRAAT,SPORTCENTRUM LOSTRAAT,A0PB
12014,12014A19-,721,01Mar1981,31Dec9999,493.1163201,BRUGGENEINDE,BRUGGENEINDE,Heist-op-den-Berg,Heist-op-den-Berg,BRUGGENEINDE,BRUGGENEINDE,A19-
12014,12014A202,472,01Mar1981,31Dec9999,44.29277163,ZONDERSCHOT-KERN,ZONDERSCHOT-KERN,Heist-op-den-Berg,Heist-op-den-Berg,ZONDERSCHOT-KERN,ZONDERSCHOT-KERN,A202
12014,12014A291,1550,01Mar1981,31Dec9999,369.2676591,ZONDERSCHOT-VERSPREIDE BEW.,ZONDERSCHOT-VERSPREIDE BEW.,Heist-op-den-Berg,Heist-op-den-Berg,ZONDERSCHOT-VERSPREIDE BEW.,ZONDERSCHOT-VERSPREIDE BEW.,A291
12014,12014A30-,619,01Mar1981,31Dec9999,49.58443506,GOOR,GOOR,Heist-op-den-Berg,Heist-op-den-Berg,GOOR,GOOR,A30-
12014,12014A31-,419,01Mar1981,31Dec9999,39.47343643,ACHTERHEIDE,ACHTERHEIDE,Heist-op-den-Berg,Heist-op-den-Berg,ACHTERHEIDE,ACHTERHEIDE,A31-
12014,12014A322,657,01Mar1981,31Dec9999,34.35362186,RASHOEVE,RASHOEVE,Heist-op-den-Berg,Heist-op-den-Berg,RASHOEVE,RASHOEVE,A322
12014,12014A391,2019,01Mar1981,31Dec9999,654.8456641,STEENPUTTEN,STEENPUTTEN,Heist-op-den-Berg,Heist-op-den-Berg,STEENPUTTEN,STEENPUTTEN,A391
12014,12014A49-,386,01Mar1981,31Dec9999,190.702669,MUNKSBOSSEN,MUNKSBOSSEN,Heist-op-den-Berg,Heist-op-den-Berg,MUNKSBOSSEN,MUNKSBOSSEN,A49-
12014,12014A50-,735,01Mar1981,31Dec9999,32.58462002,HEILIG - HART,HEILIG - HART,Heist-op-den-Berg,Heist-op-den-Berg,HEILIG - HART,HEILIG - HART,A50-
12014,12014A51-,316,01Mar1981,31Dec9999,18.2792062,WERF,WERF,Heist-op-den-Berg,Heist-op-den-Berg,WERF,WERF,A51-
12014,12014A522,1376,01Mar1981,31Dec9999,77.4847032,KRUISPUNT - MORETUS,KRUISPUNT - MORETUS,Heist-op-den-Berg,Heist-op-den-Berg,KRUISPUNT - MORETUS,KRUISPUNT - MORETUS,A522
12014,12014A5MA,493,01Oct2001,31Dec9999,186.5831431,INDUSTRIE HEISTSEN HOEK,INDUSTRIE HEISTSEN HOEK,Heist-op-den-Berg,Heist-op-den-Berg,INDUSTRIE HEISTSEN HOEK,INDUSTRIE HEISTSEN HOEK,A5MA
12014,12014A5PA,554,01Oct2001,31Dec9999,108.3488771,WERFT OF DE BIEKORF,WERFT OF DE BIEKORF,Heist-op-den-Berg,Heist-op-den-Berg,WERFT OF DE BIEKORF,WERFT OF DE BIEKORF,A5PA
12014,12014B000,1838,01Mar1981,31Dec9999,85.91019491,HALLAAR-KERN,HALLAAR-KERN,Heist-op-den-Berg,Heist-op-den-Berg,HALLAAR-KERN,HALLAAR-KERN,B000
12014,12014B012,396,01Mar1981,31Dec9999,27.00435421,SPEK,SPEK,Heist-op-den-Berg,Heist-op-den-Berg,SPEK,SPEK,B012
12014,12014B023,721,01Mar1981,31Dec9999,36.96382616,BOONMARKT,BOONMARKT,Heist-op-den-Berg,Heist-op-den-Berg,BOONMARKT,BOONMARKT,B023
12014,12014B091,666,01Mar1981,31Dec9999,538.3141228,HALLAAR-VESPREIDE BEWONING,HALLAAR-VESPREIDE BEWONING,Heist-op-den-Berg,Heist-op-den-Berg,HALLAAR-VESPREIDE BEWONING,HALLAAR-VESPREIDE BEWONING,B091
12014,12014C00-,1477,01Mar1981,31Dec9999,78.46938063,ITEGEM-CENTRUM,ITEGEM-CENTRUM,Heist-op-den-Berg,Heist-op-den-Berg,ITEGEM-CENTRUM,ITEGEM-CENTRUM,C00-
12014,12014C01-,1179,01Mar1981,31Dec9999,51.90971766,ITEGEM-CENTRUM-WEST,ITEGEM-CENTRUM-WEST,Heist-op-den-Berg,Heist-op-den-Berg,ITEGEM-CENTRUM-WEST,ITEGEM-CENTRUM-WEST,C01-
12014,12014C022,501,01Mar1981,31Dec9999,18.03328185,GANZENAKKER,GANZENAKKER,Heist-op-den-Berg,Heist-op-den-Berg,GANZENAKKER,GANZENAKKER,C022
12014,12014C033,365,01Mar1981,31Dec9999,42.72781499,ISSCHOT,ISSCHOT,Heist-op-den-Berg,Heist-op-den-Berg,ISSCHOT,ISSCHOT,C033
12014,12014C044,281,01Mar1981,31Dec9999,18.56138718,BEVELSE STEENWEG,BEVELSE STEENWEG,Heist-op-den-Berg,Heist-op-den-Berg,BEVELSE STEENWEG,BEVELSE STEENWEG,C044
12014,12014C091,1180,01Mar1981,31Dec9999,1265.167384,ITEGEM-VERSPREIDE BEWONING,ITEGEM-VERSPREIDE BEWONING,Heist-op-den-Berg,Heist-op-den-Berg,ITEGEM-VERSPREIDE BEWONING,ITEGEM-VERSPREIDE BEWONING,C091
12014,12014C10-,225,01Mar1981,31Dec9999,11.33229407,ASSCHOP,ASSCHOP,Heist-op-den-Berg,Heist-op-den-Berg,ASSCHOP,ASSCHOP,C10-
12014,12014C19-,688,01Mar1981,31Dec9999,181.533062,HEESTEN,HEESTEN,Heist-op-den-Berg,Heist-op-den-Berg,HEESTEN,HEESTEN,C19-
12014,12014D001,1218,01Mar1981,31Dec9999,73.00317503,WIEKEVORST-KERN,WIEKEVORST-KERN,Heist-op-den-Berg,Heist-op-den-Berg,WIEKEVORST-KERN,WIEKEVORST-KERN,D001
12014,12014D010,1836,01Mar1981,31Dec9999,175.5770309,WIEKEVORST-UITBREIDING-ZUIDUID,WIEKEVORST-UITBREIDING-ZUIDUID,Heist-op-den-Berg,Heist-op-den-Berg,WIEKEVORST-UITBREIDING-ZUIDUID,WIEKEVORST-UITBREIDING-ZUIDUID,D010
12014,12014D022,337,01Mar1981,31Dec9999,36.69088017,WITTE GRACHT,WITTE GRACHT,Heist-op-den-Berg,Heist-op-den-Berg,WITTE GRACHT,WITTE GRACHT,D022
12014,12014D08-,116,01Mar1981,31Dec9999,244.2868062,WIEKEVORST -VERSPR. BEW. -OOST,WIEKEVORST -VERSPR. BEW. -OOST,Heist-op-den-Berg,Heist-op-den-Berg,WIEKEVORST -VERSPR. BEW. -OOST,WIEKEVORST -VERSPR. BEW. -OOST,D08-
12014,12014D090,327,01Mar1981,31Dec9999,605.3771208,WIEKEVORST-VERSPR.BEW.-NOORDW.,WIEKEVORST-VERSPR.BEW.-NOORDW.,Heist-op-den-Berg,Heist-op-den-Berg,WIEKEVORST-VERSPR.BEW.-NOORDW.,WIEKEVORST-VERSPR.BEW.-NOORDW.,D090
12014,12014E001,1536,01Mar1981,31Dec9999,89.53725926,BOOISCHOT-CENTRUM,BOOISCHOT-CENTRUM,Heist-op-den-Berg,Heist-op-den-Berg,BOOISCHOT-CENTRUM,BOOISCHOT-CENTRUM,E001
12014,12014E01-,417,01Mar1981,31Dec9999,35.63445329,BOOISCHOT -STATION-N. -SPOORW.,BOOISCHOT -STATION-N. -SPOORW.,Heist-op-den-Berg,Heist-op-den-Berg,BOOISCHOT -STATION-N. -SPOORW.,BOOISCHOT -STATION-N. -SPOORW.,E01-
12014,12014E022,237,01Mar1981,31Dec9999,25.64248114,HOEK,HOEK,Heist-op-den-Berg,Heist-op-den-Berg,HOEK,HOEK,E022
12014,12014E032,507,01Mar1981,31Dec9999,33.69428791,HEIVELDEN,HEIVELDEN,Heist-op-den-Berg,Heist-op-den-Berg,HEIVELDEN,HEIVELDEN,E032
12014,12014E091,636,01Mar1981,31Dec9999,499.0578119,BOOISCHOT-VERSPREIDE BEWONING,BOOISCHOT-VERSPREIDE BEWONING,Heist-op-den-Berg,Heist-op-den-Berg,BOOISCHOT-VERSPREIDE BEWONING,BOOISCHOT-VERSPREIDE BEWONING,E091
12014,12014E10-,1285,01Mar1981,31Dec9999,49.92989276,PIJPELHEIDE-KERN,PIJPELHEIDE-KERN,Heist-op-den-Berg,Heist-op-den-Berg,PIJPELHEIDE-KERN,PIJPELHEIDE-KERN,E10-
12014,12014E11-,341,01Mar1981,31Dec9999,20.00433665,BOOISCHOT -STATION-Z. -SPOORW.,BOOISCHOT -STATION-Z. -SPOORW.,Heist-op-den-Berg,Heist-op-den-Berg,BOOISCHOT -STATION-Z. -SPOORW.,BOOISCHOT -STATION-Z. -SPOORW.,E11-
12014,12014E122,1107,01Mar1981,31Dec9999,61.84472502,MOER,MOER,Heist-op-den-Berg,Heist-op-den-Berg,MOER,MOER,E122
12014,12014E191,936,01Mar1981,31Dec9999,289.7649069,PIJPELHEIDE - VERSPREIDE BEW.,PIJPELHEIDE - VERSPREIDE BEW.,Heist-op-den-Berg,Heist-op-den-Berg,PIJPELHEIDE - VERSPREIDE BEW.,PIJPELHEIDE - VERSPREIDE BEW.,E191
12014,12014E29-,210,01Mar1981,31Dec9999,71.55908479,KERKEBOSSEN,KERKEBOSSEN,Heist-op-den-Berg,Heist-op-den-Berg,KERKEBOSSEN,KERKEBOSSEN,E29-
12014,12014F000,1079,01Mar1981,31Dec9999,49.13733066,SCHRIEK-CENTRUM,SCHRIEK-CENTRUM,Heist-op-den-Berg,Heist-op-den-Berg,SCHRIEK-CENTRUM,SCHRIEK-CENTRUM,F000
12014,12014F01-,320,01Mar1981,31Dec9999,15.1841712,NIEUWE WIJK,NIEUWE WIJK,Heist-op-den-Berg,Heist-op-den-Berg,NIEUWE WIJK,NIEUWE WIJK,F01-
12014,12014F022,529,01Mar1981,31Dec9999,40.231472,KAPELLEKESDREEF,KAPELLEKESDREEF,Heist-op-den-Berg,Heist-op-den-Berg,KAPELLEKESDREEF,KAPELLEKESDREEF,F022
12014,12014F091,2282,01Mar1981,31Dec9999,809.5099137,SCHRIEK-VERSPREIDE BEWONING,SCHRIEK-VERSPREIDE BEWONING,Heist-op-den-Berg,Heist-op-den-Berg,SCHRIEK-VERSPREIDE BEWONING,SCHRIEK-VERSPREIDE BEWONING,F091
12014,12014F10-,170,01Mar1981,31Dec9999,11.08217233,GROOTLO-KERN,GROOTLO-KERN,Heist-op-den-Berg,Heist-op-den-Berg,GROOTLO-KERN,GROOTLO-KERN,F10-
12014,12014F18-,200,01Mar1981,31Dec9999,48.75904774,KOUWLEZEN,KOUWLEZEN,Heist-op-den-Berg,Heist-op-den-Berg,KOUWLEZEN,KOUWLEZEN,F18-
12014,12014F19-,661,01Mar1981,31Dec9999,128.5061958,DONKEN,DONKEN,Heist-op-den-Berg,Heist-op-den-Berg,DONKEN,DONKEN,F19-
12014,12014ZZZZ,11,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Heist-op-den-Berg,Heist-op-den-Berg,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
12021,12021A00-,1965,01Mar1981,31Dec9999,22.56501139,LIER-CENTRUM-WEST,LIER-CENTRUM-WEST,Lier,Lierre,LIER-CENTRUM-WEST,LIER-CENTRUM-WEST,A00-
12021,12021A01-,810,01Mar1981,31Dec9999,13.87689378,LIER-CENTRUM-OOST,LIER-CENTRUM-OOST,Lier,Lierre,LIER-CENTRUM-OOST,LIER-CENTRUM-OOST,A01-
12021,12021A02-,2361,01Mar1981,31Dec9999,37.53004097,BINNENRAND-OOST,BINNENRAND-OOST,Lier,Lierre,BINNENRAND-OOST,BINNENRAND-OOST,A02-
12021,12021A03-,2279,01Mar1981,31Dec9999,64.27425667,BINNENRAND-WEST,BINNENRAND-WEST,Lier,Lierre,BINNENRAND-WEST,BINNENRAND-WEST,A03-
12021,12021A04-,1085,01Mar1981,31Dec9999,90.93250985,WAVERSESTEENWEG,WAVERSESTEENWEG,Lier,Lierre,WAVERSESTEENWEG,WAVERSESTEENWEG,A04-
12021,12021A051,1945,01Mar1981,31Dec9999,34.29571486,BOOMLAAR,BOOMLAAR,Lier,Lierre,BOOMLAAR,BOOMLAAR,A051
12021,12021A101,2199,01Mar1981,31Dec9999,50.98028239,HEILIGE FAMILIE-WEST,HEILIGE FAMILIE-WEST,Lier,Lierre,HEILIGE FAMILIE-WEST,HEILIGE FAMILIE-WEST,A101
12021,12021A111,167,01Mar1981,31Dec9999,187.333544,KLOOSTERHEIDE,KLOOSTERHEIDE,Lier,Lierre,KLOOSTERHEIDE,KLOOSTERHEIDE,A111
12021,12021A122,688,01Mar1981,31Dec9999,25.86243583,BIST,BIST,Lier,Lierre,BIST,BIST,A122
12021,12021A132,614,01Mar1981,31Dec9999,50.49582,HEILIGE FAMILIE-OOST,HEILIGE FAMILIE-OOST,Lier,Lierre,HEILIGE FAMILIE-OOST,HEILIGE FAMILIE-OOST,A132
12021,12021A18-,176,01Mar1981,31Dec9999,107.3943983,NAZARET,NAZARET,Lier,Lierre,NAZARET,NAZARET,A18-
12021,12021A19-,1020,01Mar1981,31Dec9999,754.0825757,FORT,FORT,Lier,Lierre,FORT,FORT,A19-
12021,12021A200,3035,01Mar1981,31Dec9999,90.31789364,MECHELSESTEENWEG-OOST,MECHELSESTEENWEG-OOST,Lier,Lierre,MECHELSESTEENWEG-OOST,MECHELSESTEENWEG-OOST,A200
12021,12021A212,1154,01Mar1981,31Dec9999,54.31748653,MECHELSESTEENWEG-WEST,MECHELSESTEENWEG-WEST,Lier,Lierre,MECHELSESTEENWEG-WEST,MECHELSESTEENWEG-WEST,A212
12021,12021A291,774,01Mar1981,31Dec9999,698.7073596,LACHENEN - PULLAAR,LACHENEN - PULLAAR,Lier,Lierre,LACHENEN - PULLAAR,LACHENEN - PULLAAR,A291
12021,12021A301,3034,01Mar1981,31Dec9999,38.50293029,BOGERSE VELDEN,BOGERSE VELDEN,Lier,Lierre,BOGERSE VELDEN,BOGERSE VELDEN,A301
12021,12021A311,1755,01Mar1981,31Dec9999,75.5974772,ZEVENBERGEN,ZEVENBERGEN,Lier,Lierre,ZEVENBERGEN,ZEVENBERGEN,A311
12021,12021A322,1107,01Mar1981,31Dec9999,21.31092441,AUSTRALIE,AUSTRALIE,Lier,Lierre,AUSTRALIE,AUSTRALIE,A322
12021,12021A333,921,01Mar1981,31Dec9999,22.55038153,PANNENHUIS,PANNENHUIS,Lier,Lierre,PANNENHUIS,PANNENHUIS,A333
12021,12021A342,551,01Mar1981,31Dec9999,15.54333894,DONK,DONK,Lier,Lierre,DONK,DONK,A342
12021,12021A353,266,01Mar1981,31Dec9999,6.187725153,KLAPLAAR,KLAPLAAR,Lier,Lierre,KLAPLAAR,KLAPLAAR,A353
12021,12021A40-,3065,01Mar1981,31Dec9999,67.18813115,LISP,LISP,Lier,Lierre,LISP,LISP,A40-
12021,12021A411,1282,01Mar1981,31Dec9999,36.59110915,SINT-BERNARDUS,SINT-BERNARDUS,Lier,Lierre,SINT-BERNARDUS,SINT-BERNARDUS,A411
12021,12021A422,279,01Mar1981,31Dec9999,32.31953837,BELLE VUE,BELLE VUE,Lier,Lierre,BELLE VUE,BELLE VUE,A422
12021,12021A473,183,01Mar1981,31Dec9999,86.69094793,INDUSTRIE,INDUSTRIE,Lier,Lierre,INDUSTRIE,INDUSTRIE,A473
12021,12021A4MA,12,01Oct2001,31Dec9999,30.30954615,ZEVENBERGEN,ZEVENBERGEN,Lier,Lierre,ZEVENBERGEN,ZEVENBERGEN,A4MA
